Id,Time,Value
2022484408,4/1/2016 2:46:30 PM,173
2022484408,4/1/2016 2:46:35 PM,172
2022484408,4/1/2016 2:46:40 PM,171
2022484408,4/1/2016 2:46:45 PM,169
2022484408,4/1/2016 2:46:50 PM,164
2022484408,4/1/2016 2:46:55 PM,162
2022484408,4/1/2016 2:47:05 PM,163
2022484408,4/1/2016 2:47:10 PM,164
2022484408,4/1/2016 2:47:15 PM,163
2022484408,4/1/2016 2:47:25 PM,164
2022484408,4/1/2016 2:47:30 PM,166
2022484408,4/1/2016 2:47:35 PM,172
2022484408,4/1/2016 2:47:40 PM,173
2022484408,4/1/2016 2:47:45 PM,178
2022484408,4/1/2016 2:47:50 PM,182
2022484408,4/1/2016 2:47:55 PM,180
2022484408,4/1/2016 2:48:10 PM,180
2022484408,4/1/2016 2:48:20 PM,175
2022484408,4/1/2016 2:48:30 PM,174
2022484408,4/1/2016 2:48:40 PM,173
2022484408,4/1/2016 2:48:50 PM,171
2022484408,4/1/2016 2:49:00 PM,169
2022484408,4/1/2016 2:49:05 PM,168
2022484408,4/1/2016 2:49:10 PM,167
2022484408,4/1/2016 2:49:20 PM,165
2022484408,4/1/2016 2:49:30 PM,164
2022484408,4/1/2016 2:49:40 PM,160
2022484408,4/1/2016 2:49:50 PM,159
2022484408,4/1/2016 2:50:05 PM,159
2022484408,4/1/2016 2:50:10 PM,158
2022484408,4/1/2016 2:50:20 PM,154
2022484408,4/1/2016 2:50:30 PM,149
2022484408,4/1/2016 2:50:40 PM,146
2022484408,4/1/2016 2:50:50 PM,141
2022484408,4/1/2016 2:51:00 PM,139
2022484408,4/1/2016 2:51:10 PM,138
2022484408,4/1/2016 2:51:25 PM,138
2022484408,4/1/2016 2:51:30 PM,130
2022484408,4/1/2016 2:51:35 PM,129
2022484408,4/1/2016 2:51:50 PM,128
2022484408,4/1/2016 2:52:00 PM,126
2022484408,4/1/2016 2:52:05 PM,125
2022484408,4/1/2016 2:52:15 PM,124
2022484408,4/1/2016 2:52:25 PM,123
2022484408,4/1/2016 2:52:40 PM,123
2022484408,4/1/2016 2:52:55 PM,122
2022484408,4/1/2016 2:53:05 PM,121
2022484408,4/1/2016 2:53:20 PM,124
2022484408,4/1/2016 2:53:25 PM,119
2022484408,4/1/2016 2:53:30 PM,118
2022484408,4/1/2016 2:53:35 PM,116
2022484408,4/1/2016 2:53:45 PM,113
2022484408,4/1/2016 2:53:50 PM,112
2022484408,4/1/2016 2:53:55 PM,112
2022484408,4/1/2016 2:54:00 PM,110
2022484408,4/1/2016 2:54:05 PM,109
2022484408,4/1/2016 2:54:10 PM,110
2022484408,4/1/2016 2:54:25 PM,109
2022484408,4/1/2016 2:54:40 PM,109
2022484408,4/1/2016 2:54:55 PM,108
2022484408,4/1/2016 2:55:10 PM,107
2022484408,4/1/2016 2:55:15 PM,107
2022484408,4/1/2016 2:55:20 PM,105
2022484408,4/1/2016 2:55:25 PM,102
2022484408,4/1/2016 2:55:30 PM,101
2022484408,4/1/2016 2:55:45 PM,101
2022484408,4/1/2016 2:55:50 PM,97
2022484408,4/1/2016 2:55:55 PM,93
2022484408,4/1/2016 2:56:00 PM,89
2022484408,4/1/2016 2:56:10 PM,89
2022484408,4/1/2016 2:56:25 PM,89
2022484408,4/1/2016 2:56:30 PM,85
2022484408,4/1/2016 2:56:35 PM,84
2022484408,4/1/2016 2:56:45 PM,83
2022484408,4/1/2016 2:56:50 PM,81
2022484408,4/1/2016 2:56:55 PM,80
2022484408,4/1/2016 2:57:10 PM,80
2022484408,4/1/2016 2:57:25 PM,80
2022484408,4/1/2016 2:57:35 PM,81
2022484408,4/1/2016 2:57:40 PM,83
2022484408,4/1/2016 2:57:45 PM,84
2022484408,4/1/2016 2:57:50 PM,86
2022484408,4/1/2016 2:58:05 PM,86
2022484408,4/1/2016 2:58:10 PM,88
2022484408,4/1/2016 2:58:15 PM,90
2022484408,4/1/2016 2:58:20 PM,92
2022484408,4/1/2016 2:58:25 PM,93
2022484408,4/1/2016 2:58:35 PM,91
2022484408,4/1/2016 2:58:40 PM,90
2022484408,4/1/2016 2:58:55 PM,90
2022484408,4/1/2016 2:59:00 PM,91
2022484408,4/1/2016 2:59:15 PM,91
2022484408,4/1/2016 2:59:30 PM,91
2022484408,4/1/2016 2:59:45 PM,92
2022484408,4/1/2016 2:59:50 PM,92
2022484408,4/1/2016 2:59:55 PM,93
2022484408,4/1/2016 3:00:10 PM,92
2022484408,4/1/2016 3:00:15 PM,91
2022484408,4/1/2016 3:00:20 PM,92
2022484408,4/1/2016 3:00:25 PM,95
2022484408,4/1/2016 3:00:30 PM,95
2022484408,4/1/2016 3:00:35 PM,95
2022484408,4/1/2016 3:00:40 PM,96
2022484408,4/1/2016 3:00:45 PM,95
2022484408,4/1/2016 3:00:50 PM,93
2022484408,4/1/2016 3:00:55 PM,91
2022484408,4/1/2016 3:01:00 PM,94
2022484408,4/1/2016 3:01:05 PM,93
2022484408,4/1/2016 3:01:15 PM,95
2022484408,4/1/2016 3:01:20 PM,96
2022484408,4/1/2016 3:01:35 PM,97
2022484408,4/1/2016 3:01:45 PM,96
2022484408,4/1/2016 3:01:50 PM,94
2022484408,4/1/2016 3:01:55 PM,95
2022484408,4/1/2016 3:02:00 PM,96
2022484408,4/1/2016 3:02:05 PM,96
2022484408,4/1/2016 3:02:10 PM,94
2022484408,4/1/2016 3:02:25 PM,94
2022484408,4/1/2016 3:02:40 PM,93
2022484408,4/1/2016 3:02:50 PM,91
2022484408,4/1/2016 3:02:55 PM,88
2022484408,4/1/2016 3:03:00 PM,89
2022484408,4/1/2016 3:03:05 PM,92
2022484408,4/1/2016 3:03:10 PM,89
2022484408,4/1/2016 3:03:15 PM,87
2022484408,4/1/2016 3:03:20 PM,85
2022484408,4/1/2016 3:03:30 PM,87
2022484408,4/1/2016 3:03:35 PM,83
2022484408,4/1/2016 3:03:40 PM,84
2022484408,4/1/2016 3:03:45 PM,83
2022484408,4/1/2016 3:03:50 PM,81
2022484408,4/1/2016 3:04:05 PM,79
2022484408,4/1/2016 3:04:10 PM,78
2022484408,4/1/2016 3:04:15 PM,76
2022484408,4/1/2016 3:04:25 PM,79
2022484408,4/1/2016 3:04:30 PM,81
2022484408,4/1/2016 3:04:35 PM,84
2022484408,4/1/2016 3:04:40 PM,83
2022484408,4/1/2016 3:04:45 PM,85
2022484408,4/1/2016 3:04:55 PM,83
2022484408,4/1/2016 3:05:00 PM,80
2022484408,4/1/2016 3:05:05 PM,80
2022484408,4/1/2016 3:05:10 PM,78
2022484408,4/1/2016 3:05:15 PM,78
2022484408,4/1/2016 3:05:30 PM,77
2022484408,4/1/2016 3:05:40 PM,78
2022484408,4/1/2016 3:05:45 PM,81
2022484408,4/1/2016 3:05:55 PM,85
2022484408,4/1/2016 3:06:00 PM,88
2022484408,4/1/2016 3:06:05 PM,86
2022484408,4/1/2016 3:06:10 PM,84
2022484408,4/1/2016 3:06:20 PM,81
2022484408,4/1/2016 3:06:25 PM,80
2022484408,4/1/2016 3:06:35 PM,78
2022484408,4/1/2016 3:06:40 PM,79
2022484408,4/1/2016 3:06:50 PM,78
2022484408,4/1/2016 3:06:55 PM,78
2022484408,4/1/2016 3:07:00 PM,78
2022484408,4/1/2016 3:07:10 PM,77
2022484408,4/1/2016 3:07:25 PM,76
2022484408,4/1/2016 3:07:35 PM,79
2022484408,4/1/2016 3:07:40 PM,81
2022484408,4/1/2016 3:07:50 PM,78
2022484408,4/1/2016 3:07:55 PM,77
2022484408,4/1/2016 3:08:00 PM,75
2022484408,4/1/2016 3:08:15 PM,75
2022484408,4/1/2016 3:08:20 PM,74
2022484408,4/1/2016 3:08:25 PM,73
2022484408,4/1/2016 3:08:40 PM,73
2022484408,4/1/2016 3:08:45 PM,74
2022484408,4/1/2016 3:09:00 PM,74
2022484408,4/1/2016 3:09:10 PM,72
2022484408,4/1/2016 3:09:25 PM,72
2022484408,4/1/2016 3:09:30 PM,71
2022484408,4/1/2016 3:09:45 PM,71
2022484408,4/1/2016 3:10:00 PM,71
2022484408,4/1/2016 3:10:05 PM,72
2022484408,4/1/2016 3:10:20 PM,72
2022484408,4/1/2016 3:10:35 PM,72
2022484408,4/1/2016 3:10:40 PM,70
2022484408,4/1/2016 3:10:45 PM,69
2022484408,4/1/2016 3:11:00 PM,69
2022484408,4/1/2016 3:11:15 PM,69
2022484408,4/1/2016 3:11:30 PM,69
2022484408,4/1/2016 3:11:45 PM,69
2022484408,4/1/2016 3:11:50 PM,70
2022484408,4/1/2016 3:12:00 PM,74
2022484408,4/1/2016 3:12:05 PM,76
2022484408,4/1/2016 3:12:10 PM,77
2022484408,4/1/2016 3:12:15 PM,80
2022484408,4/1/2016 3:12:20 PM,83
2022484408,4/1/2016 3:12:30 PM,81
2022484408,4/1/2016 3:12:35 PM,81
2022484408,4/1/2016 3:12:40 PM,82
2022484408,4/1/2016 3:12:45 PM,82
2022484408,4/1/2016 3:12:55 PM,83
2022484408,4/1/2016 3:13:00 PM,82
2022484408,4/1/2016 3:13:15 PM,82
2022484408,4/1/2016 3:13:30 PM,83
2022484408,4/1/2016 3:13:35 PM,82
2022484408,4/1/2016 3:13:50 PM,82
2022484408,4/1/2016 3:13:55 PM,81
2022484408,4/1/2016 3:14:10 PM,81
2022484408,4/1/2016 3:14:25 PM,81
2022484408,4/1/2016 3:14:30 PM,81
2022484408,4/1/2016 3:14:45 PM,81
2022484408,4/1/2016 3:15:00 PM,81
2022484408,4/1/2016 3:15:05 PM,80
2022484408,4/1/2016 3:15:10 PM,81
2022484408,4/1/2016 3:15:15 PM,81
2022484408,4/1/2016 3:15:20 PM,84
2022484408,4/1/2016 3:15:25 PM,84
2022484408,4/1/2016 3:15:30 PM,85
2022484408,4/1/2016 3:15:35 PM,87
2022484408,4/1/2016 3:15:40 PM,88
2022484408,4/1/2016 3:15:45 PM,89
2022484408,4/1/2016 3:16:00 PM,89
2022484408,4/1/2016 3:16:10 PM,87
2022484408,4/1/2016 3:16:15 PM,86
2022484408,4/1/2016 3:16:20 PM,85
2022484408,4/1/2016 3:16:35 PM,85
2022484408,4/1/2016 3:16:45 PM,82
2022484408,4/1/2016 3:16:50 PM,81
2022484408,4/1/2016 3:16:55 PM,80
2022484408,4/1/2016 3:17:05 PM,79
2022484408,4/1/2016 3:17:20 PM,79
2022484408,4/1/2016 3:17:30 PM,79
2022484408,4/1/2016 3:17:45 PM,77
2022484408,4/1/2016 3:17:55 PM,76
2022484408,4/1/2016 3:18:00 PM,74
2022484408,4/1/2016 3:18:10 PM,75
2022484408,4/1/2016 3:18:20 PM,74
2022484408,4/1/2016 3:18:30 PM,71
2022484408,4/1/2016 3:18:40 PM,70
2022484408,4/1/2016 3:18:50 PM,69
2022484408,4/1/2016 3:19:00 PM,67
2022484408,4/1/2016 3:19:10 PM,66
2022484408,4/1/2016 3:19:20 PM,64
2022484408,4/1/2016 3:19:30 PM,63
2022484408,4/1/2016 3:19:40 PM,61
2022484408,4/1/2016 3:19:50 PM,63
2022484408,4/1/2016 3:20:00 PM,61
2022484408,4/1/2016 3:20:10 PM,60
2022484408,4/1/2016 3:20:20 PM,64
2022484408,4/1/2016 3:20:25 PM,64
2022484408,4/1/2016 3:20:40 PM,64
2022484408,4/1/2016 3:20:45 PM,65
2022484408,4/1/2016 3:20:50 PM,66
2022484408,4/1/2016 3:20:55 PM,68
2022484408,4/1/2016 3:21:00 PM,70
2022484408,4/1/2016 3:21:05 PM,71
2022484408,4/1/2016 3:21:20 PM,71
2022484408,4/1/2016 3:21:35 PM,71
2022484408,4/1/2016 3:21:45 PM,69
2022484408,4/1/2016 3:21:50 PM,69
2022484408,4/1/2016 3:21:55 PM,70
2022484408,4/1/2016 3:22:00 PM,71
2022484408,4/1/2016 3:22:15 PM,72
2022484408,4/1/2016 3:22:25 PM,73
2022484408,4/1/2016 3:22:30 PM,73
2022484408,4/1/2016 3:22:35 PM,76
2022484408,4/1/2016 3:22:50 PM,76
2022484408,4/1/2016 3:23:05 PM,76
2022484408,4/1/2016 3:23:10 PM,76
2022484408,4/1/2016 3:23:20 PM,73
2022484408,4/1/2016 3:23:25 PM,72
2022484408,4/1/2016 3:23:35 PM,73
2022484408,4/1/2016 3:23:40 PM,74
2022484408,4/1/2016 3:23:45 PM,75
2022484408,4/1/2016 3:23:50 PM,76
2022484408,4/1/2016 3:23:55 PM,75
2022484408,4/1/2016 3:24:05 PM,74
2022484408,4/1/2016 3:24:10 PM,76
2022484408,4/1/2016 3:24:20 PM,79
2022484408,4/1/2016 3:24:35 PM,79
2022484408,4/1/2016 3:24:50 PM,79
2022484408,4/1/2016 3:25:00 PM,80
2022484408,4/1/2016 3:25:05 PM,80
2022484408,4/1/2016 3:25:20 PM,80
2022484408,4/1/2016 3:25:25 PM,82
2022484408,4/1/2016 3:25:30 PM,87
2022484408,4/1/2016 3:25:35 PM,88
2022484408,4/1/2016 3:25:40 PM,89
2022484408,4/1/2016 3:25:55 PM,89
2022484408,4/1/2016 3:26:00 PM,88
2022484408,4/1/2016 3:26:10 PM,85
2022484408,4/1/2016 3:26:15 PM,84
2022484408,4/1/2016 3:26:30 PM,83
2022484408,4/1/2016 3:26:45 PM,83
2022484408,4/1/2016 3:26:50 PM,83
2022484408,4/1/2016 3:26:55 PM,82
2022484408,4/1/2016 3:27:05 PM,85
2022484408,4/1/2016 3:27:20 PM,84
2022484408,4/1/2016 3:27:35 PM,85
2022484408,4/1/2016 3:27:45 PM,82
2022484408,4/1/2016 3:27:50 PM,82
2022484408,4/1/2016 3:28:05 PM,85
2022484408,4/1/2016 3:28:10 PM,87
2022484408,4/1/2016 3:28:20 PM,88
2022484408,4/1/2016 3:28:25 PM,89
2022484408,4/1/2016 3:28:30 PM,85
2022484408,4/1/2016 3:28:35 PM,85
2022484408,4/1/2016 3:28:40 PM,84
2022484408,4/1/2016 3:28:55 PM,83
2022484408,4/1/2016 3:29:00 PM,82
2022484408,4/1/2016 3:29:05 PM,84
2022484408,4/1/2016 3:29:10 PM,86
2022484408,4/1/2016 3:29:15 PM,87
2022484408,4/1/2016 3:29:20 PM,89
2022484408,4/1/2016 3:29:25 PM,90
2022484408,4/1/2016 3:29:35 PM,91
2022484408,4/1/2016 3:29:45 PM,90
2022484408,4/1/2016 3:29:50 PM,89
2022484408,4/1/2016 3:30:00 PM,88
2022484408,4/1/2016 3:30:05 PM,89
2022484408,4/1/2016 3:30:15 PM,92
2022484408,4/1/2016 3:30:20 PM,92
2022484408,4/1/2016 3:30:25 PM,91
2022484408,4/1/2016 3:30:30 PM,91
2022484408,4/1/2016 3:30:35 PM,92
2022484408,4/1/2016 3:30:40 PM,92
2022484408,4/1/2016 3:30:45 PM,95
2022484408,4/1/2016 3:31:00 PM,95
2022484408,4/1/2016 3:31:05 PM,93
2022484408,4/1/2016 3:31:20 PM,93
2022484408,4/1/2016 3:31:30 PM,93
2022484408,4/1/2016 3:31:45 PM,89
2022484408,4/1/2016 3:31:50 PM,87
2022484408,4/1/2016 3:31:55 PM,86
2022484408,4/1/2016 3:32:05 PM,84
2022484408,4/1/2016 3:32:10 PM,82
2022484408,4/1/2016 3:32:20 PM,68
2022484408,4/1/2016 3:32:30 PM,65
2022484408,4/1/2016 3:32:45 PM,65
2022484408,4/1/2016 3:32:50 PM,64
2022484408,4/1/2016 3:32:55 PM,65
2022484408,4/1/2016 3:33:00 PM,63
2022484408,4/1/2016 3:33:15 PM,63
2022484408,4/1/2016 3:33:25 PM,61
2022484408,4/1/2016 3:33:30 PM,62
2022484408,4/1/2016 3:33:40 PM,69
2022484408,4/1/2016 3:33:50 PM,68
2022484408,4/1/2016 3:33:55 PM,67
2022484408,4/1/2016 3:34:00 PM,67
2022484408,4/1/2016 3:34:10 PM,68
2022484408,4/1/2016 3:34:15 PM,69
2022484408,4/1/2016 3:34:20 PM,68
2022484408,4/1/2016 3:34:30 PM,67
2022484408,4/1/2016 3:34:40 PM,69
2022484408,4/1/2016 3:34:50 PM,71
2022484408,4/1/2016 3:34:55 PM,73
2022484408,4/1/2016 3:35:00 PM,72
2022484408,4/1/2016 3:35:05 PM,72
2022484408,4/1/2016 3:35:15 PM,73
2022484408,4/1/2016 3:35:20 PM,73
2022484408,4/1/2016 3:35:30 PM,71
2022484408,4/1/2016 3:35:35 PM,71
2022484408,4/1/2016 3:35:40 PM,70
2022484408,4/1/2016 3:35:50 PM,70
2022484408,4/1/2016 3:35:55 PM,67
2022484408,4/1/2016 3:36:00 PM,66
2022484408,4/1/2016 3:36:05 PM,67
2022484408,4/1/2016 3:36:10 PM,68
2022484408,4/1/2016 3:36:20 PM,68
2022484408,4/1/2016 3:36:25 PM,68
2022484408,4/1/2016 3:36:35 PM,67
2022484408,4/1/2016 3:36:40 PM,68
2022484408,4/1/2016 3:36:50 PM,69
2022484408,4/1/2016 3:37:00 PM,67
2022484408,4/1/2016 3:37:10 PM,68
2022484408,4/1/2016 3:37:20 PM,69
2022484408,4/1/2016 3:37:30 PM,69
2022484408,4/1/2016 3:37:40 PM,68
2022484408,4/1/2016 3:37:55 PM,68
2022484408,4/1/2016 3:38:00 PM,68
2022484408,4/1/2016 3:38:10 PM,69
2022484408,4/1/2016 3:38:15 PM,70
2022484408,4/1/2016 3:38:20 PM,69
2022484408,4/1/2016 3:38:25 PM,70
2022484408,4/1/2016 3:38:40 PM,69
2022484408,4/1/2016 3:38:55 PM,69
2022484408,4/1/2016 3:39:00 PM,68
2022484408,4/1/2016 3:39:05 PM,67
2022484408,4/1/2016 3:39:10 PM,66
2022484408,4/1/2016 3:39:20 PM,66
2022484408,4/1/2016 3:39:30 PM,65
2022484408,4/1/2016 3:39:35 PM,65
2022484408,4/1/2016 3:39:45 PM,64
2022484408,4/1/2016 3:39:50 PM,62
2022484408,4/1/2016 3:40:00 PM,67
2022484408,4/1/2016 3:40:15 PM,67
2022484408,4/1/2016 3:40:20 PM,66
2022484408,4/1/2016 3:40:25 PM,67
2022484408,4/1/2016 3:40:40 PM,68
2022484408,4/1/2016 3:40:50 PM,66
2022484408,4/1/2016 3:41:05 PM,67
2022484408,4/1/2016 3:41:20 PM,68
2022484408,4/1/2016 3:41:30 PM,67
2022484408,4/1/2016 3:41:40 PM,68
2022484408,4/1/2016 3:41:50 PM,67
2022484408,4/1/2016 3:42:00 PM,66
2022484408,4/1/2016 3:42:10 PM,67
2022484408,4/1/2016 3:42:15 PM,66
2022484408,4/1/2016 3:42:20 PM,67
2022484408,4/1/2016 3:42:25 PM,68
2022484408,4/1/2016 3:42:30 PM,68
2022484408,4/1/2016 3:42:40 PM,70
2022484408,4/1/2016 3:42:50 PM,68
2022484408,4/1/2016 3:43:00 PM,68
2022484408,4/1/2016 3:43:10 PM,71
2022484408,4/1/2016 3:43:15 PM,69
2022484408,4/1/2016 3:43:30 PM,70
2022484408,4/1/2016 3:43:35 PM,69
2022484408,4/1/2016 3:43:40 PM,70
2022484408,4/1/2016 3:43:45 PM,72
2022484408,4/1/2016 3:44:00 PM,72
2022484408,4/1/2016 3:44:10 PM,69
2022484408,4/1/2016 3:44:25 PM,69
2022484408,4/1/2016 3:44:30 PM,66
2022484408,4/1/2016 3:44:40 PM,66
2022484408,4/1/2016 3:44:45 PM,67
2022484408,4/1/2016 3:44:50 PM,68
2022484408,4/1/2016 3:45:00 PM,67
2022484408,4/1/2016 3:45:10 PM,69
2022484408,4/1/2016 3:45:20 PM,68
2022484408,4/1/2016 3:45:25 PM,68
2022484408,4/1/2016 3:45:40 PM,70
2022484408,4/1/2016 3:45:50 PM,69
2022484408,4/1/2016 3:46:05 PM,69
2022484408,4/1/2016 3:46:10 PM,68
2022484408,4/1/2016 3:46:20 PM,66
2022484408,4/1/2016 3:46:25 PM,66
2022484408,4/1/2016 3:46:40 PM,65
2022484408,4/1/2016 3:46:45 PM,68
2022484408,4/1/2016 3:46:50 PM,67
2022484408,4/1/2016 3:47:00 PM,69
2022484408,4/1/2016 3:47:10 PM,69
2022484408,4/1/2016 3:47:15 PM,69
2022484408,4/1/2016 3:47:30 PM,69
2022484408,4/1/2016 3:47:40 PM,69
2022484408,4/1/2016 3:47:55 PM,69
2022484408,4/1/2016 3:48:00 PM,67
2022484408,4/1/2016 3:48:10 PM,66
2022484408,4/1/2016 3:48:20 PM,66
2022484408,4/1/2016 3:48:35 PM,66
2022484408,4/1/2016 3:48:50 PM,66
2022484408,4/1/2016 3:48:55 PM,67
2022484408,4/1/2016 3:49:00 PM,68
2022484408,4/1/2016 3:49:10 PM,65
2022484408,4/1/2016 3:49:25 PM,65
2022484408,4/1/2016 3:49:40 PM,65
2022484408,4/1/2016 3:49:50 PM,67
2022484408,4/1/2016 3:50:00 PM,67
2022484408,4/1/2016 3:50:10 PM,66
2022484408,4/1/2016 3:50:20 PM,65
2022484408,4/1/2016 3:50:35 PM,65
2022484408,4/1/2016 3:50:50 PM,65
2022484408,4/1/2016 3:51:05 PM,65
2022484408,4/1/2016 3:51:10 PM,64
2022484408,4/1/2016 3:51:20 PM,63
2022484408,4/1/2016 3:51:35 PM,63
2022484408,4/1/2016 3:51:40 PM,67
2022484408,4/1/2016 3:51:55 PM,65
2022484408,4/1/2016 3:52:05 PM,66
2022484408,4/1/2016 3:52:10 PM,67
2022484408,4/1/2016 3:52:25 PM,67
2022484408,4/1/2016 3:52:30 PM,66
2022484408,4/1/2016 3:52:35 PM,67
2022484408,4/1/2016 3:52:40 PM,68
2022484408,4/1/2016 3:52:50 PM,67
2022484408,4/1/2016 3:53:00 PM,69
2022484408,4/1/2016 3:53:10 PM,68
2022484408,4/1/2016 3:53:20 PM,65
2022484408,4/1/2016 3:53:25 PM,62
2022484408,4/1/2016 3:53:30 PM,63
2022484408,4/1/2016 3:53:35 PM,65
2022484408,4/1/2016 3:53:40 PM,68
2022484408,4/1/2016 3:53:50 PM,68
2022484408,4/1/2016 3:54:05 PM,68
2022484408,4/1/2016 3:54:15 PM,67
2022484408,4/1/2016 3:54:30 PM,67
2022484408,4/1/2016 3:54:45 PM,67
2022484408,4/1/2016 3:55:00 PM,68
2022484408,4/1/2016 3:55:10 PM,67
2022484408,4/1/2016 3:55:20 PM,66
2022484408,4/1/2016 3:55:30 PM,67
2022484408,4/1/2016 3:55:45 PM,67
2022484408,4/1/2016 3:55:50 PM,64
2022484408,4/1/2016 3:56:00 PM,61
2022484408,4/1/2016 3:56:10 PM,62
2022484408,4/1/2016 3:56:25 PM,62
2022484408,4/1/2016 3:56:30 PM,63
2022484408,4/1/2016 3:56:35 PM,64
2022484408,4/1/2016 3:56:40 PM,63
2022484408,4/1/2016 3:56:45 PM,63
2022484408,4/1/2016 3:57:00 PM,64
2022484408,4/1/2016 3:57:10 PM,67
2022484408,4/1/2016 3:57:15 PM,66
2022484408,4/1/2016 3:57:20 PM,67
2022484408,4/1/2016 3:57:30 PM,67
2022484408,4/1/2016 3:57:35 PM,67
2022484408,4/1/2016 3:57:50 PM,65
2022484408,4/1/2016 3:58:00 PM,66
2022484408,4/1/2016 3:58:10 PM,65
2022484408,4/1/2016 3:58:20 PM,66
2022484408,4/1/2016 3:58:30 PM,65
2022484408,4/1/2016 3:58:45 PM,65
2022484408,4/1/2016 3:58:55 PM,66
2022484408,4/1/2016 3:59:00 PM,65
2022484408,4/1/2016 3:59:05 PM,66
2022484408,4/1/2016 3:59:20 PM,66
2022484408,4/1/2016 3:59:25 PM,68
2022484408,4/1/2016 3:59:30 PM,67
2022484408,4/1/2016 3:59:40 PM,65
2022484408,4/1/2016 3:59:50 PM,65
2022484408,4/1/2016 4:00:00 PM,63
2022484408,4/1/2016 4:00:05 PM,65
2022484408,4/1/2016 4:00:10 PM,65
2022484408,4/1/2016 4:00:25 PM,65
2022484408,4/1/2016 4:00:30 PM,65
2022484408,4/1/2016 4:00:40 PM,65
2022484408,4/1/2016 4:00:50 PM,65
2022484408,4/1/2016 4:01:05 PM,65
2022484408,4/1/2016 4:01:10 PM,66
2022484408,4/1/2016 4:01:20 PM,66
2022484408,4/1/2016 4:01:30 PM,65
2022484408,4/1/2016 4:01:40 PM,63
2022484408,4/1/2016 4:01:45 PM,63
2022484408,4/1/2016 4:02:00 PM,63
2022484408,4/1/2016 4:02:15 PM,63
2022484408,4/1/2016 4:02:25 PM,63
2022484408,4/1/2016 4:02:30 PM,63
2022484408,4/1/2016 4:02:45 PM,63
2022484408,4/1/2016 4:02:50 PM,64
2022484408,4/1/2016 4:03:00 PM,63
2022484408,4/1/2016 4:03:15 PM,64
2022484408,4/1/2016 4:03:20 PM,65
2022484408,4/1/2016 4:03:25 PM,64
2022484408,4/1/2016 4:03:40 PM,64
2022484408,4/1/2016 4:03:55 PM,64
2022484408,4/1/2016 4:04:05 PM,63
2022484408,4/1/2016 4:04:20 PM,64
2022484408,4/1/2016 4:04:30 PM,68
2022484408,4/1/2016 4:04:40 PM,68
2022484408,4/1/2016 4:04:50 PM,69
2022484408,4/1/2016 4:05:05 PM,69
2022484408,4/1/2016 4:05:10 PM,70
2022484408,4/1/2016 4:05:15 PM,70
2022484408,4/1/2016 4:05:30 PM,70
2022484408,4/1/2016 4:05:40 PM,69
2022484408,4/1/2016 4:05:50 PM,68
2022484408,4/1/2016 4:06:00 PM,65
2022484408,4/1/2016 4:06:05 PM,68
2022484408,4/1/2016 4:06:20 PM,68
2022484408,4/1/2016 4:06:35 PM,68
2022484408,4/1/2016 4:06:40 PM,67
2022484408,4/1/2016 4:06:55 PM,67
2022484408,4/1/2016 4:07:00 PM,68
2022484408,4/1/2016 4:07:05 PM,68
2022484408,4/1/2016 4:07:20 PM,67
2022484408,4/1/2016 4:07:35 PM,67
2022484408,4/1/2016 4:07:50 PM,66
2022484408,4/1/2016 4:08:05 PM,66
2022484408,4/1/2016 4:08:10 PM,69
2022484408,4/1/2016 4:08:20 PM,68
2022484408,4/1/2016 4:08:30 PM,65
2022484408,4/1/2016 4:08:40 PM,67
2022484408,4/1/2016 4:08:45 PM,68
2022484408,4/1/2016 4:09:00 PM,71
2022484408,4/1/2016 4:09:15 PM,71
2022484408,4/1/2016 4:09:30 PM,72
2022484408,4/1/2016 4:09:40 PM,74
2022484408,4/1/2016 4:09:55 PM,74
2022484408,4/1/2016 4:10:00 PM,72
2022484408,4/1/2016 4:10:05 PM,70
2022484408,4/1/2016 4:10:20 PM,70
2022484408,4/1/2016 4:10:35 PM,70
2022484408,4/1/2016 4:10:50 PM,67
2022484408,4/1/2016 4:11:05 PM,67
2022484408,4/1/2016 4:11:20 PM,67
2022484408,4/1/2016 4:11:35 PM,66
2022484408,4/1/2016 4:11:50 PM,66
2022484408,4/1/2016 4:12:05 PM,66
2022484408,4/1/2016 4:12:10 PM,67
2022484408,4/1/2016 4:12:15 PM,70
2022484408,4/1/2016 4:12:20 PM,73
2022484408,4/1/2016 4:12:25 PM,76
2022484408,4/1/2016 4:12:30 PM,79
2022484408,4/1/2016 4:12:35 PM,80
2022484408,4/1/2016 4:12:40 PM,79
2022484408,4/1/2016 4:12:45 PM,82
2022484408,4/1/2016 4:13:00 PM,81
2022484408,4/1/2016 4:13:10 PM,86
2022484408,4/1/2016 4:13:15 PM,85
2022484408,4/1/2016 4:13:30 PM,85
2022484408,4/1/2016 4:13:40 PM,84
2022484408,4/1/2016 4:13:45 PM,80
2022484408,4/1/2016 4:13:50 PM,81
2022484408,4/1/2016 4:14:00 PM,82
2022484408,4/1/2016 4:14:05 PM,86
2022484408,4/1/2016 4:14:10 PM,88
2022484408,4/1/2016 4:14:15 PM,85
2022484408,4/1/2016 4:14:20 PM,88
2022484408,4/1/2016 4:14:25 PM,84
2022484408,4/1/2016 4:14:30 PM,83
2022484408,4/1/2016 4:14:35 PM,82
2022484408,4/1/2016 4:14:45 PM,79
2022484408,4/1/2016 4:14:50 PM,81
